DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047357,Surinabant,288104-79-0,C23H23BrCl2N4O,520.043230,262,657,40.0,Inactive,-0.8331313197308635,-1.3008448477408103,14.999999999999996,1.1760912590556811
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047351,SSR 240612,464930-42-5,C42H53ClN4O7S,792.332349,332,646,51.0,Active,-2.1598999492925475,-3.3724512020271877,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047434,Flurandrenolide,1524-88-5,C24H33FO6,436.226117,23,319,7.0,Inactive,-0.6074500671076601,-0.9484678721621899,19.12001981949428,1.2814883381227455
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047359,"4-Bromophenyl 1,4-diazabicyclo(3.2.2)nonane-4-carboxylate",298198-52-4,C14H17BrN2O2,324.047341,58,640,9.0,Active,-1.3265798980097199,-2.0713116702897922,82.74129917269462,1.9177223357413
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047353,SSR 241586 HCl,NOCAS_47353,C32H43Cl3N4O3,636.240074,408,677,60.0,Inactive,-0.42721375055750055,-0.6670482709451847,0.9611747693737877,-0.017197637853108377
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047519,Hexyl isobutyrate,2349-07-7,C10H20O2,172.146330,4,318,1.0,Inactive,0.22846724315344966,0.35672699980804967,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047436,Glycocholic acid,475-31-0,C26H43NO6,465.309038,8,334,2.0,Inactive,0.15170871965031305,0.2368768303875756,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047517,"Hexanedioic acid, di-C7-9-branched and linear alkyl esters",68515-75-3,, ,14,352,4.0,Inactive,0.08524169972750495,0.13309573566267438,1.8392809132340964,0.26464806406707864
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047511,Ethyl hexadecanoate,628-97-7,C18H36O2,284.271530,1,321,0.0,Inactive,0.1674705993561409,0.26148730837639994,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047486,Methoxybenzyl alcohol,1331-81-3,, ,4,318,1.0,Inactive,-0.14474729189542748,-0.22600731052510284,0.4680235655914098,-0.32973227908688035
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047642,Linalyl formate,115-99-1,C11H18O2,182.130680,5,318,2.0,Inactive,0.2353448115844077,0.3674655823658231,6.1554968292942,0.789263111940437
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047565,"1H,1H,2H,2H-Perfluorooctyl iodide",2043-57-4,C8H4F13I,473.915010,4,661,1.0,Inactive,-0.05298608563812659,-0.08273206740874481,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047644,Isoquinoline,119-65-3,C9H7N,129.057849,2,321,1.0,Inactive,0.2949744200657506,0.460570795348111,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047567,2-Phenylethyl 2-methylbutanoate,24817-51-4,C13H18O2,206.130680,2,318,1.0,Inactive,0.08117454497949009,0.12674531145748563,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047646,Isobutyl 3-phenylacrylate,122-67-8,C13H16O2,204.115030,9,318,3.0,Inactive,0.13550558724613704,0.2115773838224848,8.557323065270928,0.9323379282515281
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047648,3-Phenylpropyl acetate,122-72-5,C11H14O2,178.099380,1,318,0.0,Inactive,0.09518175097807459,0.14861605538821318,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047696,Cremophor EL,61791-12-6,, ,12,353,3.0,Inactive,0.32687977076263985,0.5103875650295336,49.99999999999999,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047721,Petitgrain oil,8014-17-3,, ,7,318,2.0,Inactive,-0.06525899895774082,-0.10189490006248197,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047725,"2,2,2-Trichloro-1-phenylethyl acetate",90-17-5,C10H9Cl3O2,265.966813,24,439,5.0,Inactive,-0.061833346185866486,-0.09654611211884627,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047727,2-Ethoxy-5-(1-propenyl)phenol,94-86-0,C11H14O2,178.099380,15,317,5.0,Inactive,0.10741568099892501,0.16771801981848564,0.39939568825008126,-0.39859662794629985
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2048167,FR 409,138472-01-2,C8H13N3O4,215.090606,21,586,4.0,Inactive,0.07107841544257285,0.11098129229365768,0.009000000525509536,-2.0457574652022434
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2050403,1-Ethyl-2-methylbenzene,611-14-3,C9H12,120.093900,0,198,0.0,Inactive,-0.04361453611380608,-0.06809940191490842,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2051477,4-Methylbenzyl chloride,104-82-5,C8H9Cl,140.039278,2,196,1.0,Inactive,-0.2580453369825254,-0.40291000847945213,1.2588500970748,0.09997401772562978
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052289,2-Chlorobenzothiazole,615-20-3,C7H4ClNS,168.975298,1,193,1.0,Inactive,0.007279889546032895,0.011366763658745045,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052310,4-Pyridinol,626-64-2,C5H5NO,95.037114,2,198,1.0,Inactive,0.14237479063594943,0.2223029052692212,0.08000000046465702,-1.0969100104855816
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2051631,"1,2-Bis((chlorocarbonyl)oxy)ethane",124-05-0,C4H4Cl2O4,185.948664,0,196,0.0,Inactive,0.26787452296887504,0.4182572240324091,0.08002056367093548,-1.0967983937428916
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052281,"1,7-Dimethylxanthine",611-59-6,C7H8N4O2,180.064726,2,198,1.0,Inactive,-0.25325396506739745,-0.3954287971484249,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052574,"1,5-Dihydroxynaphthalene",83-56-7,C10H8O2,160.052429,41,197,21.0,Inactive,-0.15388460488606476,-0.24027424089318145,0.08000000101534446,-1.0969100074960751
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2051716,2(1H)-Pyridinone,142-08-5,C5H5NO,95.037114,0,199,0.0,Inactive,-0.031175412364435433,-0.04867704957193514,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2051764,Diethyl pyrocarbonate,1609-47-8,C6H10O5,162.052823,0,194,0.0,Inactive,-0.05088203761158304,-0.0794468229701939,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2051687,4-Chlorobenzophenone,134-85-0,C13H9ClO,216.034193,21,210,10.0,Inactive,-0.3794895900897415,-0.5925321331083607,44.17684521071146,1.6451946984865258
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052603,"2,4-Dichlorobenzoyl chloride",89-75-8,C7H3Cl3O,207.924948,24,197,12.0,Inactive,-0.10755115049673206,-0.16792954085253495,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2051895,"2,6-Dichloropyridine",2402-78-0,C5H3Cl2N,146.964255,1,196,1.0,Inactive,-0.0481511877012792,-0.07518289488149861,0.08000000185562056,-1.0969100029344845
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052283,But-2-en-1-ol,6117-91-5,C4H8O,72.057515,1,195,1.0,Inactive,-0.18826445093926694,-0.293954668630405,10.16146506184139,1.0069563282631708
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052607,"2,6-Dimethoxyphenol",91-10-1,C8H10O3,154.062994,1,198,1.0,Inactive,-0.10519345318858685,-0.16424825037263335,0.2615070583815474,-0.5825165845221859
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052447,4-Chlorodiphenyl ether,7005-72-3,C12H9ClO,204.034193,7,203,3.0,Inactive,0.019610543900490083,0.030619752721081705,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20858868,EPAMED_Water_Set2-2,NOCAS_858868,, ,2,82,2.0,Inactive,-0.06792784141915115,-0.10606201019642707,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20858883,EPAMED_Water_Set2-17,NOCAS_858883,, ,1,82,1.0,Inactive,0.1787768869916906,0.27914085910659175,2.186582643295419,0.3397658964299664
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20858888,EPAMED_Water_Set2-22,NOCAS_858888,, ,3,82,4.0,Inactive,0.18996381772663223,0.29660804688832487,0.28120931697115226,-0.550970294455457
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20858904,EPAMED_Water_Set2-38,NOCAS_858904,, ,2,82,2.0,Inactive,-0.13275485108079796,-0.20728240548781893,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2060965,Heptafluorobutyramide,662-50-0,C4H2F7NO,213.002461,2,250,1.0,Inactive,0.062646055144419,0.09781506964859962,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20858909,EPAMED_Water_Set2-43,NOCAS_858909,, ,1,82,1.0,Inactive,-0.08726228184002038,-0.1362506570637232,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20861913,Perfluorobutanesulfonyl fluoride,375-72-4,C4F10O2S,301.945932,0,100,0.0,Inactive,-0.1192320350629226,-0.18616798435492632,7.35648196903108,0.8666701748392429
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20872706,EPAMED_Water_Set3-1,NOCAS_872706,, ,1,82,1.0,Inactive,0.14365779296101772,0.2243061752516097,0.005668475337815687,-2.246533738534909
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20872721,EPAMED_Water_Set3-16,NOCAS_872721,, ,2,82,2.0,Inactive,0.14452227667882334,0.22565597349305205,0.992125662955289,-0.003433316483231169
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20881338,3-Methoxyperfluoro(2-methylpentane),132182-92-4,C7H3F13O,349.997631,0,81,0.0,Inactive,-0.22082545271686255,-0.344795166876645,29.76377565929136,1.4736880224379185
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20903827,EPAMED_Water_Set4-3,NOCAS_903827,, ,2,81,2.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20903842,EPAMED_Water_Set4-18,NOCAS_903842,, ,1,81,1.0,Inactive,-0.10044926316421647,-0.15684070848367976,0.04836182296729204,-1.3154973370562193
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20872726,EPAMED_Water_Set3-21,NOCAS_872726,, ,3,82,4.0,Inactive,0.20161360685295754,0.31479793820959073,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20872741,EPAMED_Water_Set3-36,NOCAS_872741,, ,1,82,1.0,Inactive,0.09344112895478177,0.1458982615215799,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20872746,EPAMED_Water_Set3-41,NOCAS_872746,, ,3,82,4.0,Inactive,-0.01825735583216581,-0.028506895257899772,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20874028,"2H,2H,3H,3H-Perfluorooctanoic acid",914637-49-3,C8H5F11O2,342.011389,13,252,5.0,Inactive,-0.11637557472580459,-0.18170792910995448,0.056290304898481594,-1.249566398961587
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020093,p-Anisidinium chloride,20265-97-8,C7H10ClNO,159.045092,19,364,5.0,Inactive,0.09486879576417045,0.14812740951938147,0.023233089006614402,-1.6338930437796337
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020091,Aniline hydrochloride,142-04-1,C6H8ClN,129.034527,7,357,2.0,Inactive,0.14632020119662945,0.22846323903478022,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20880144,Ethyl pentafluoropropionyl acetate,663-35-4,C7H7F5O3,234.031535,5,232,2.0,Inactive,-0.06675243352183645,-0.10422673732766777,0.48187618565889856,-0.3170645360197879
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30190948,"Perfluoro-1,4-diiodobutane",375-50-8,C4F8I2,453.796170,112,232,48.0,Inactive,0.1253966600173188,0.19579338244075423,0.5829469285421205,-0.2343709815882335
https://comptox.epa.gov/dashboard/chemical/details/DTXSID301339560,AFFF Solberg H20 blank,NOCAS_1339560,, ,0,81,0.0,Inactive,-0.19800500670692467,-0.3091634976401976,0.05,-1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20903847,EPAMED_Water_Set4-23,NOCAS_903847,, ,2,81,2.0,Inactive,-0.07929646476334301,-0.123812891423621,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20903862,EPAMED_Water_Set5-3,NOCAS_903862,, ,0,82,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20903867,EPAMED_Water_Set5-8,NOCAS_903867,, ,0,82,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20903882,EPAMED_Water_Set5-23,NOCAS_903882,, ,0,82,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20903887,EPAMED_Water_Set5-28,NOCAS_903887,, ,0,82,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID301339558,AFFF Solberg F1 (0.5X) + F3 (0.5X),NOCAS_1339558,, ,13,81,16.0,Inactive,-0.011715358997923607,-0.01829227161548312,0.05,-1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020043,Allantoin,97-59-6,C4H6N4O3,158.043990,0,356,0.0,Inactive,-0.07723057325255446,-0.12058722427589103,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30170109,"3,3-Bis(trifluoromethyl)-2-propenoic acid",1763-28-6,C5H2F6O2,207.995898,48,251,19.0,Inactive,0.5084919058931455,0.793955358817486,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020047,Allyl isothiocyanate,57-06-7,C4H5NS,99.014270,3,347,1.0,Inactive,0.03920213197143083,0.06120990795540482,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020122,Azinphos-methyl,86-50-0,C10H12N3O3PS2,317.005771,172,825,21.0,Inactive,0.5521016708387114,0.8620473110669263,19.229182801554686,1.2839608280597667
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020205,Benzyl butyl phthalate,85-68-7,C19H20O4,312.136159,94,700,13.0,Inactive,0.18232190090367115,0.284676016618206,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020209,Butylparaben,94-26-8,C11H14O3,194.094294,102,657,16.0,Inactive,-0.6475589300496567,-1.0110935428952184,69.50819119395446,1.8420359870464595
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020207,Dinoseb,88-85-7,C10H12N2O5,240.074621,245,614,40.0,Inactive,0.3360922393710444,0.5247718428023201,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020332,Citric acid,77-92-9,C6H8O7,192.027003,5,599,1.0,Inactive,-0.10943456049293857,-0.17087028276407445,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020257,"1,​2-​Benzenediol",120-80-9,C6H6O2,110.036779,117,593,20.0,Inactive,0.12699266620022268,0.19828537424423565,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020415,"1,2-Dibromoethane",106-93-4,C2H4Br2,185.867976,4,458,1.0,Inactive,-0.009598595862517772,-0.014987173903552323,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020336,Clofibrate,637-07-0,C12H15ClO3,242.070972,17,647,3.0,Inactive,0.10439930590295783,0.16300827489650843,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020465,Diethylstilbestrol,56-53-1,C18H20O2,268.146330,394,806,49.0,Inactive,-0.5982996715847595,-0.9341805148286532,18.37065580644183,1.26412466028159
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020706,2-Hydrazino-4-(4-nitrophenyl)thiazole,26049-70-7,C9H8N4O2S,236.036797,92,319,29.0,Inactive,0.4869077775022843,0.7602540664218307,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020625,Finasteride,98319-26-7,C23H36N2O2,372.277678,41,436,9.0,Active,-0.8228394277279454,-1.2847751665651874,37.72153905213387,1.5765894037952324
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020621,"(R,R)-Fenvalerate",67614-33-9,C25H22ClNO3,419.128821,47,363,13.0,Inactive,0.28569391515220305,0.4460802862107021,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020629,"N-(2-Fluorenyl)-2,2,2-trifluoroacetamide",363-17-7,C15H10F3NO,277.071448,31,328,9.0,Inactive,-0.61952042189212,-0.9673144314739206,30.30247368634983,1.4814780827756024
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020627,Fluconazole,86386-73-4,C13H12F2N6O,306.104065,3,613,0.0,Inactive,-0.204905623446751,-0.31993806765052557,36.269518642616006,1.5595417918020247
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020671,FD&C Green No. 1,4680-78-8,C37H35N2NaO6S2,690.183423,10,325,3.0,Inactive,-0.4166856848630233,-0.6506098299803658,92.58404889133554,1.966536169455161
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020679,Heptachlor,76-44-8,C10H5Cl7,369.821094,276,639,43.0,Active,-0.751550450006495,-1.1734651039455086,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020881,4-(N-Methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone,64091-91-4,C10H13N3O2,207.100777,2,218,1.0,Inactive,-0.03827469555367642,-0.05976181585147004,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020887,6-Methylquinoline,91-62-3,C10H9N,143.073499,7,616,1.0,Inactive,-0.0486826463274579,-0.07601271030108372,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020673,FD&C Green No. 3,2353-45-9,C37H34N2Na2O10S3,808.117097,77,370,21.0,Inactive,-0.04846458639979669,-0.07567223320380158,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020704,2-Hydrazino-4-(4-aminophenyl) thiazole,26049-71-8,C9H10N4S,206.062618,44,319,14.0,Inactive,-0.24521159053625474,-0.3828714952865545,0.0800000005602413,-1.096910009966685
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020889,4-Methylstyrene,622-97-9,C9H10,118.078250,5,345,1.0,Inactive,-0.1659535369550136,-0.2591185787878337,0.008999760235975499,-2.04576906051399
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020912,Nalidixic acid,389-08-2,C12H12N2O3,232.084792,4,439,1.0,Inactive,-0.18863582152775019,-0.2945345238167242,1.2803641147444402,0.10733349350484277
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020916,"1,5-Naphthalenediamine",2243-62-1,C10H10N2,158.084398,88,627,14.0,Inactive,-0.25126675937106757,-0.39232598942742003,13.830717898139278,1.1408447232118921
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020960,5-Nitroacenaphthene,602-87-9,C12H9NO2,199.063329,36,438,8.0,Inactive,0.48545380989293646,0.7579838525568506,19.842515798697743,1.2975967347649742
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020918,"N,N'-Di-2-naphthyl-p-phenylenediamine",93-46-9,C26H20N2,360.162649,16,432,4.0,Inactive,-0.6253395061855141,-0.976400305023935,74.15990883628976,1.8701691872648032
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020962,1-Methoxy-2-nitrobenzene,91-23-6,C7H7NO3,153.042593,2,318,1.0,Inactive,0.014659365313085225,0.022889020478593383,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020910,Busulfan,55-98-1,C6H14O6S2,246.023181,16,603,3.0,Inactive,-0.07499505398694521,-0.11709670165380003,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020964,Nitrobenzene,98-95-3,C6H5NO2,123.032028,5,590,1.0,Inactive,-0.0285669813323077,-0.04460426537997037,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020966,4-Nitrobenzoic acid,62-23-7,C7H5NO4,167.021858,5,567,1.0,Inactive,0.08493821790662588,0.13262188147699683,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021275,Sodium diethyldithiocarbamate trihydrate,20624-25-3,C5H16NNaO3S2,225.046930,95,316,30.0,Inactive,0.09715989153630204,0.15170470887216647,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021277,"2E,4E-Hexadienoic acid",110-44-1,C6H8O2,112.052429,21,590,4.0,Inactive,-0.5427956365308971,-0.847516940529266,182.47794160773287,2.261210373356683
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021192,Promethazine hydrochloride,58-33-3,C17H21ClN2S,320.111398,110,321,34.0,Active,-2.1265316353003922,-3.320350172685841,28.80261461579606,1.4594319135117209
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021142,(-)-Phenylephrine hydrochloride,61-76-7,C9H14ClNO2,203.071306,14,432,3.0,Inactive,-0.33250226684676126,-0.5191664872585466,182.53645568229948,2.2613496135625724
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021196,"2,4-Bis(isopropylamino)-6-chloro-1,3,5-triazine",139-40-2,C9H16ClN5,229.109423,42,654,6.0,Inactive,0.34236171449970715,0.5345609531454467,1.6679187333091534,0.2221748865084361
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021190,Procarbazine hydrochloride,366-70-1,C12H20ClN3O,257.129490,6,325,2.0,Inactive,-0.3255002791037283,-0.5082336373419079,168.11354135791885,2.2256026967836937
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021356,dl-alpha-Tocopheryl acetate,52225-20-4,C31H52O3,472.391646,2,351,1.0,Inactive,-0.15146981953916427,-0.23650381358775946,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021358,Tolazamide,1156-19-0,C14H21N3O3S,311.130363,9,578,2.0,Inactive,0.05532439796713236,0.08638309033101184,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021483,Phenylacetaldehyde,122-78-1,C8H8O,120.057515,22,353,6.0,Inactive,-0.1575192162778244,-0.24594929522199716,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021516,Methyl ethyl ketone,78-93-3,C4H8O,72.057515,1,328,0.0,Inactive,0.09354815364793675,0.14606536905597997,1.5559326578681456,0.1919907964138514
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021641,Nonanoic acid,112-05-0,C9H18O2,158.130680,7,590,1.0,Inactive,-0.16507566850178929,-0.25774788172324614,1.1356524350794879,0.0552454364603305
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021643,Octanal,124-13-0,C8H16O,128.120115,13,586,2.0,Inactive,-0.18419106663309864,-0.28759451764093186,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021645,Octanoic acid,124-07-2,C8H16O2,144.115030,10,633,2.0,Inactive,-0.1853440112635691,-0.2893947165372624,0.6461026024136309,-0.18969850967705235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021487,"1,2,4-Benzenetricarboxylic acid",528-44-9,C9H6O6,210.016438,0,318,0.0,Inactive,0.040489898152691196,0.06322061618628558,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021518,Fumaric acid,110-17-8,C4H4O4,116.010959,5,353,1.0,Inactive,-0.2159241585009699,-0.33714232370893715,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021485,"1,3-Benzenedicarboxylic acid",121-91-5,C8H6O4,166.026609,5,569,1.0,Inactive,0.07401853141759034,0.11557196680952808,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021801,2-(N-Ethyl-m-toluidino)ethanol,91-88-3,C11H17NO,179.131014,3,316,1.0,Inactive,-0.29209116366965554,-0.4560689009423316,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021851,2-Methyl-4-phenylbutan-2-ol,103-05-9,C11H16O,164.120115,1,328,0.0,Inactive,-0.31188043437934576,-0.48696771633144054,182.88556627466474,2.2621794313669517
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021770,"2,2',6,6'-Tetrachlorobisphenol A",79-95-8,C15H12Cl4O2,363.959140,235,554,42.0,Active,-1.6527372550246608,-2.580571264038718,57.58224126058987,1.760288564817217
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021853,1-Piperazineethanol,103-76-4,C6H14N2O,130.110613,18,348,5.0,Inactive,-0.04988116206055224,-0.07788406356725996,0.0928465613720253,-1.03223417598245
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021774,Acenaphthene,83-32-9,C12H10,154.078250,18,589,3.0,Inactive,-0.1926936249613218,-0.30087034695131937,41.80688801552955,1.6212478411217235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021726,Salicylamide,65-45-2,C7H7NO2,137.047678,0,349,0.0,Inactive,0.11138550569597434,0.1739164736291755,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021778,Diphenyl phthalate,84-62-8,C20H14O4,318.089209,48,432,11.0,Inactive,-0.48293734962195883,-0.7540546708054033,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021805,Piperine,94-62-2,C17H19NO3,285.136493,46,319,14.0,Inactive,-0.3836933560444789,-0.599095861003136,19.46034213447264,1.2891504713797826
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021807,o-Xylene,95-47-6,C8H10,106.078250,1,323,0.0,Inactive,-0.18894807599528532,-0.2950220755455541,19.84251325924219,1.2975966791837357
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021986,Tributyl phosphate,126-73-8,C12H27O4P,266.164696,68,705,10.0,Inactive,-0.06897125174642023,-0.1076911830724942,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3022035,[(1S)-endo]-(-)-Borneol,464-45-9,C10H18O,154.135765,2,325,1.0,Inactive,-0.19895324802497938,-0.3106440743557686,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3022085,Methyl p-nitrobenzoate,619-50-1,C8H7NO4,181.037508,3,197,2.0,Inactive,-0.1375686372433597,-0.21479861425274369,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021932,Diethanolamine,111-42-2,C4H11NO2,105.078979,30,595,5.0,Inactive,-0.6135989527871363,-0.958068695064968,183.5371923553612,2.2637240838361214
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021936,Hexanedinitrile,111-69-3,C6H8N2,108.068748,1,586,0.0,Inactive,-0.07817283676158307,-0.12205846728633266,0.4664303921375188,-0.3312131591332897
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021938,1-Bromooctane,111-83-1,C8H17Br,192.051364,0,316,0.0,Inactive,0.22967870498852494,0.35861856701848827,0.11088435901907091,-0.9551297096738417
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021982,Butyl acetate,123-86-4,C6H12O2,116.083730,2,319,1.0,Inactive,-0.11506653526425284,-0.1796640049425146,7.333205820442423,0.8652938744716765
